ID,Title,Tags,Difficulty,Solved,Accepted
938C,Constructing Tests,"binary search, brute force, constructive algorithms",1700,3186,0
938B,Run For Your Prize,"brute force, greedy",1100,8570,0
938A,Word Correction,implementation,800,10824,0
937B,Vile Grasshoppers,"brute force, math, number theory",1400,6640,0
937A,Olympiad,"implementation, sortings",800,13969,0
936E,Iqea,"data structures, dfs and similar, divide and conquer, dsu, shortest paths, trees",3400,169,0
936D,World of Tank,"dp, greedy",3000,294,0
936C,Lock Puzzle,"constructive algorithms, implementation, strings",2300,1062,0
936B,Sleepy Game,"dfs and similar, dp, games, graphs",2100,2904,0
936A,Save Energy!,"binary search, implementation, math",1700,4272,0
935F,Fafa and Array,"data structures, greedy",2600,326,0
935E,Fafa and Ancient Mathematics,"dfs and similar, dp, trees",2300,836,0
935D,Fafa and Ancient Alphabet,"math, probabilities",1900,2440,0
935C,Fifa and Fafa,geometry,1600,4535,0
935B,Fafa and the Gates,implementation,900,10891,0
935A,Fafa and his Company,"brute force, implementation",800,38312,0
934B,A Prosperous Lot,"constructive algorithms, implementation",1200,8249,0
934A,A Compatible Pair,"brute force, games",1400,6425,0
933E,A Preponderant Reunion,"constructive algorithms, dp",3200,144,0
933D,A Creative Cutout,"brute force, combinatorics, math",2900,242,0
933C,A Colourful Prospect,"geometry, graphs",2700,515,0
933B,A Determined Cleanup,math,2000,1846,0
933A,A Twisty Movement,dp,1800,4617,0
932G,Palindrome Partition,"dp, string suffix structures, strings",2900,723,0
932F,Escape Through Leaf,"data structures, dp, geometry",2700,2090,0
932E,Team Work,"combinatorics, dp, math",2400,2428,0
932D,Tree,"binary search, dp, trees",2200,1569,0
932C,Permutation Cycle,"brute force, constructive algorithms",1600,3879,0
932B,Recursive Queries,"binary search, data structures, dfs and similar",1300,7457,0
932A,Palindromic Supersequence,constructive algorithms,800,9822,0
931C,Laboratory Work,"implementation, math",1700,3225,0
931B,World Cup,"constructive algorithms, implementation",1200,6788,0
931A,Friends Meeting,"brute force, greedy, implementation, math",800,11245,0
930E,Coins Exhibition,"data structures, dp, math",2900,315,0
930D,Game with Tokens,"data structures, games, implementation",2500,373,0
930C,Teodor is not a liar!,"data structures, dp",1900,1934,0
930B,Game with String,"implementation, probabilities, strings",1600,2519,0
930A,Peculiar apple-tree,"dfs and similar, graphs, trees",1500,6371,0
929D,Пограничные врата,,2400,144,0
929C,Красивая команда,"*special problem, combinatorics, math",1700,1127,0
929B,Места в самолёте,"*special problem, implementation",1300,2029,0
929A,Прокат велосипедов,"*special problem, greedy, implementation",1400,2471,0
928D,Autocompletion,"*special problem, strings, trees",1900,788,0
928C,Dependency management,"*special problem, graphs, implementation",1900,873,0
928B,Chat,"*special problem, dp",1400,2440,0
928A,Login Verification,"*special problem, strings",1200,3262,0
927A,BuberPool Taxi Optimization,"*special problem, interactive",2900,1,0
926J,Segments,data structures,2100,315,0
926I,A Vital Problem,,1700,623,0
926H,Endless Roses Most Beautiful,,2200,195,0
926G,Large Bouquets,,1500,1334,0
926F,Mobile Communications,,2000,163,0
926E,Merge Equal Elements,"constructive algorithms, data structures",1900,877,0
926D,Choose Place,,1600,848,0
926C,Is This a Zebra?,implementation,1700,1767,0
926B,Add Points,,1800,1491,0
926A,2-3-numbers,"implementation, math",1300,3410,0
925F,Parametric Circulation,"binary search, flows",3100,82,0
925E,May Holidays,"data structures, trees",2900,319,0
925D,Aztec Catacombs,constructive algorithms,2600,460,0
925C,Big Secret,"constructive algorithms, math",2200,1181,0
925B,Resource Distribution,"binary search, implementation, sortings",1700,2124,0
925A,Stairs and Elevators,binary search,1600,3287,0
924F,Minimal Subset Difference,dp,3200,127,0
924E,Wardrobe,,2700,475,0
924D,Contact ATC,,2500,789,0
924C,Riverside Curio,"data structures, dp, greedy",1700,3600,0
924B,Three-level Laser,"binary search, greedy, two pointers",1600,4933,0
924A,Mystical Mosaic,"greedy, implementation",1300,4821,0
923F,Public Service,"constructive algorithms, graphs, trees",3200,63,0
923E,Perpetual Subtraction,"fft, math, matrices",3100,394,0
923D,Picking Strings,"constructive algorithms, implementation, strings",2500,1123,0
923C,Perfect Security,"data structures, greedy, strings, trees",1800,3957,0
923B,Producing Snow,"binary search, data structures",1600,6864,0
923A,Primal Sport,"math, number theory",1700,4851,0
922F,Divisibility,"constructive algorithms, dp, greedy, number theory",2400,586,0
922E,Birds,dp,2200,1775,0
922D,Robot Vacuum Cleaner,"greedy, sortings",1800,3983,0
922C,Cave Painting,"brute force, number theory",1600,6603,0
922B,Magic Forest,brute force,1300,8006,0
922A,Cloning Toys,implementation,1300,10564,0
920G,List Of Integers,"binary search, bitmasks, brute force, combinatorics, math, number theory",2200,1563,0
920F,SUM and REPLACE,"brute force, data structures, dsu, number theory",2000,5420,0
920E,Connected Components?,"data structures, dfs and similar, dsu, graphs",2100,5041,0
920D,Tanks,"dp, greedy, implementation",2400,650,0
920C,Swap Adjacent Elements,"dfs and similar, greedy, math, sortings, two pointers",1400,8470,0
920B,Tea Queue,implementation,1200,6795,0
920A,Water The Garden,implementation,1000,7385,0
919F,A Game With Numbers,"games, graphs, shortest paths",2600,308,0
919E,Congruence Equation,"chinese remainder theorem, math, number theory",2100,1708,0
919D,Substring,"dfs and similar, dp, graphs",1700,8506,0
919C,Seat Arrangements,"brute force, implementation",1300,8545,0
919B,Perfect Number,"binary search, brute force, dp, implementation, number theory",1100,24058,0
919A,Supermarket,"brute force, greedy, implementation",800,15159,0
918B,Radio Station,"implementation, strings",900,13756,0
918A,Eleven,"brute force, implementation",800,15648,0
917E,Upside Down,"data structures, string suffix structures, strings, trees",3400,105,0
917D,Stranger Trees,"dp, math, matrices, trees",2600,849,0
917C,Pollywog,"combinatorics, dp, matrices",2900,330,0
917B,MADMAX,"dfs and similar, dp, games, graphs",1700,3341,0
917A,The Monster,"dp, greedy, implementation, math",1800,3355,0
916E,Jamie and Tree,"data structures, trees",2400,1222,0
916D,Jamie and To-do List,"data structures, interactive, trees",2200,448,0
916C,Jamie and Interesting Graph,"constructive algorithms, graphs, shortest paths",1600,4720,0
916B,Jamie and Binary Sequence (changed after round),"bitmasks, greedy, math",2000,1623,0
916A,Jamie and Alarm Snooze,"brute force, implementation, math",900,8261,0
915G,Coprime Arrays,"math, number theory",2300,1028,0
915F,Imbalance Value of a Tree,"data structures, dsu, graphs, trees",2400,2030,0
915E,Physical Education Lessons,"data structures, implementation, sortings",2300,3458,0
915D,Almost Acyclic Graph,"dfs and similar, graphs",2200,3032,0
915C,Permute Digits,"dp, greedy",1700,6639,0
915B,Browser,implementation,1300,7490,0
915A,Garden,implementation,900,13447,0
ID,Title,Tags,Difficulty,Solved,Accepted
914H,Ember and Storm's Tree Game,"combinatorics, dp, games, trees",3400,186,0
914G,Sum the Fibonacci,"bitmasks, divide and conquer, dp, fft, math",2600,820,0
914F,Substrings in a String,"bitmasks, brute force, data structures, string suffix structures, strings",3000,1096,0
914E,Palindromes in a Tree,"bitmasks, data structures, divide and conquer, trees",2400,1156,0
914D,Bash and a Tough Math Puzzle,"data structures, number theory",1900,4548,0
914C,Travelling Salesman and Special Numbers,"brute force, combinatorics, dp",1800,3401,0
914B,Conan and Agasa play a Card Game,"games, greedy, implementation",1200,8277,0
914A,Perfect Squares,"brute force, implementation, math",900,12735,0
913H,Don't Exceed,"math, probabilities",3400,114,0
913G,Power Substring,"math, number theory",3200,181,0
913F,Strongly Connected Tournament,"dp, graphs, math, probabilities",2800,530,0
913E,Logical Expression,"bitmasks, dp, shortest paths",2400,718,0
913D,Too Easy Problems,"binary search, brute force, data structures, greedy, sortings",1800,4413,0
913C,Party Lemonade,"bitmasks, dp, greedy",1600,7515,0
913B,Christmas Spruce,"implementation, trees",1200,14518,0
913A,Modular Exponentiation,"implementation, math",900,19263,0
912E,Prime Gift,"binary search, dfs and similar, math, meet-in-the-middle, number theory, two pointers",2400,1290,0
912D,Fishes,"data structures, graphs, greedy, probabilities, shortest paths",2100,1838,0
912C,"Perun, Ult!","brute force, greedy, sortings",2500,502,0
912B,New Year's Eve,"bitmasks, constructive algorithms, number theory",1300,10450,0
912A,Tricky Alchemy,implementation,800,12599,0
911G,Mass Change Queries,data structures,2500,2053,0
911F,Tree Destruction,"constructive algorithms, dfs and similar, graphs, greedy, trees",2400,1326,0
911E,Stack Sorting,"constructive algorithms, data structures, greedy, implementation",2000,2327,0
911D,Inversion Counting,"brute force, math",1800,4250,0
911C,Three Garlands,"brute force, constructive algorithms",1400,6809,0
911B,Two Cakes,"binary search, brute force, implementation",1200,10377,0
911A,Nearest Minimums,implementation,1100,10865,0
910C,Minimum Sum,"constructive algorithms, greedy, math",1700,1631,0
910B,Door Frames,"greedy, implementation",1600,1575,0
910A,The Way to Home,"dfs and similar, dp, greedy, implementation",800,10476,0
909F,AND-permutations,constructive algorithms,2500,496,0
909E,Coprocessor,"dfs and similar, dp, graphs, greedy",1900,1779,0
909D,Colorful Points,"data structures, greedy, implementation",2100,1604,0
909C,Python Indentation,dp,1800,4522,0
909B,Segments,"constructive algorithms, math",1300,6059,0
909A,Generate Login,"brute force, greedy, sortings",1000,8713,0
908H,New Year and Boolean Bridges,,3100,359,0
908G,New Year and Original Order,"dp, math",2800,1119,0
908F,New Year and Rainbow Roads,"graphs, greedy, implementation",2400,1278,0
908E,New Year and Entity Enumeration,"bitmasks, combinatorics, dp, math",2500,709,0
908D,New Year and Arbitrary Arrangement,"dp, math, probabilities",2200,2158,0
908C,New Year and Curling,"brute force, geometry, implementation, math",1500,6453,0
908B,New Year and Buggy Bot,"brute force, implementation",1200,7452,0
908A,New Year and Counting Cards,"brute force, implementation",800,13963,0
907B,Tic-Tac-Toe,implementation,1400,3926,0
907A,Masha and Bears,"brute force, implementation",1300,5418,0
906E,Reverses,"dp, string suffix structures, strings",3300,357,0
906D,Power Tower,"chinese remainder theorem, math, number theory",2700,1690,0
906C,Party,"bitmasks, brute force, dp, graphs",2400,1116,0
906B,Seating of Students,"brute force, constructive algorithms, math",2200,1090,0
906A,Shockers,"implementation, strings",1600,4015,0
903G,Yet Another Maxflow Problem,"data structures, flows, graphs",2700,456,0
903F,Clear The Matrix,"bitmasks, dp",2200,598,0
903E,Swapping Characters,"brute force, hashing, implementation, strings",2200,1201,0
903D,Almost Difference,"data structures, math",2200,3493,0
903C,Boxes Packing,greedy,1200,14328,0
903B,The Modcrab,"greedy, implementation",1200,7322,0
903A,Hungry Student Problem,"greedy, implementation",900,13527,0
902B,Coloring a Tree,"dfs and similar, dsu, greedy",1200,9788,0
902A,Visiting a Friend,"greedy, implementation",1100,9485,0
901E,Cyclic Cipher,"fft, math",3300,73,0
901D,Weighting a Tree,"constructive algorithms, dfs and similar, graphs",2700,396,0
901C,Bipartite Segments,"binary search, data structures, dfs and similar, dsu, graphs, two pointers",2300,1092,0
901B,GCD of Polynomials,"constructive algorithms, math",2200,1349,0
901A,Hashing Trees,"constructive algorithms, trees",1500,4914,0
900E,Maximum Questions,"data structures, dp, strings",2100,964,0
900D,Unusual Sequences,"bitmasks, combinatorics, dp, math, number theory",2000,2780,0
900C,Remove Extra One,"brute force, data structures, math",1700,4235,0
900B,Position in Fraction,"math, number theory",1300,7423,0
900A,Find Extra One,"geometry, implementation",800,12624,0
899F,Letters Removing,"data structures, strings",2100,1494,0
899E,Segments Removal,"data structures, dsu, flows, implementation, two pointers",2000,2545,0
899D,Shovel Sale,"constructive algorithms, math",1800,2356,0
899C,Dividing the numbers,"constructive algorithms, graphs, math",1300,7945,0
899B,Months and Years,implementation,1200,5600,0
899A,Splitting in Teams,"constructive algorithms, greedy, math",800,9752,0
898F,Restoring the Expression,"brute force, hashing, math",2300,1044,0
898E,Squares and not squares,"constructive algorithms, greedy",1600,4348,0
898D,Alarm Clock,greedy,1600,3447,0
898C,Phone Numbers,"implementation, strings",1400,4933,0
898B,Proper Nutrition,"brute force, implementation, number theory",1100,8834,0
898A,Rounding,"implementation, math",800,14658,0
897B,Chtholly's request,brute force,1300,6838,0
897A,Scarborough Fair,implementation,800,12965,0
896E,"Welcome home, Chtholly","data structures, dsu",3100,1589,0
896D,Nephren Runs a Cinema,"chinese remainder theorem, combinatorics, math, number theory",2900,429,0
896C,"Willem, Chtholly and Seniorious","data structures, probabilities",2600,2648,0
896B,Ithea Plays With Chtholly,"binary search, constructive algorithms, games, greedy, interactive",2000,1962,0
896A,Nephren gives a riddle,"binary search, dfs and similar",1700,3268,0
895E,Eyes Closed,"data structures, probabilities",2300,853,0
895D,String Mark,"combinatorics, math, strings",2100,1017,0
895C,Square Subsets,"bitmasks, combinatorics, dp, math",2000,4366,0
895B,XK Segments,"binary search, math, sortings, two pointers",1700,3323,0
895A,Pizza Separation,"brute force, implementation",1200,6254,0
894E,Ralph and Mushrooms,"dp, graphs",2100,1854,0
894D,Ralph And His Tour in Binary Country,"brute force, data structures, trees",2200,1064,0
894C,Marco and GCD Sequence,"constructive algorithms, math",1900,4161,0
894B,Ralph And His Magic Field,"combinatorics, constructive algorithms, math, number theory",1800,4251,0
894A,QAQ,"brute force, dp",800,30027,0
893F,Subtree Minimum Query,"data structures, trees",2300,1430,0
893E,Counting Arrays,"combinatorics, dp, math, number theory",2000,2976,0
893D,Credit Card,"data structures, dp, greedy, implementation",1900,2792,0
893C,Rumor,"dfs and similar, graphs, greedy",1300,19300,0
893B,Beautiful Divisors,"brute force, implementation",1000,10339,0
893A,Chess For Three,implementation,900,9698,0
892B,Wrath,"greedy, implementation, two pointers",1200,8245,0
892A,Greed,"greedy, implementation",900,12322,0
891E,Lust,"combinatorics, math, matrices",3000,756,0
891D,Sloth,"dfs and similar, dp, graph matchings, trees",3100,153,0
891C,Envy,"data structures, dsu, graphs",2300,1978,0
891B,Gluttony,"constructive algorithms, greedy",2000,2787,0
891A,Pride,"brute force, dp, greedy, math, number theory",1500,9067,0
889E,Mod Mod Mod,"binary search, dp, math",3000,459,0
888G,Xor-MST,"bitmasks, constructive algorithms, data structures",2300,3203,0
888F,Connecting Vertices,"dp, graphs",2500,643,0
888E,Maximum Subsequence,"bitmasks, divide and conquer, meet-in-the-middle",1800,5743,0
888D,Almost Identity Permutations,"combinatorics, dp, math",1600,6639,0
